,hour,updated_type,updated_subtype,binned_latitude,binned_longitude,alert_counts
50229,19:00,Hazard,On Road,42.0,-87.82,3
50230,19:00,Hazard,On Road,42.0,-87.79,1
50231,19:00,Hazard,On Road,42.0,-87.7,2
50232,19:00,Hazard,On Road,42.0,-87.69,3
50233,19:00,Hazard,On Road,42.0,-87.68,1
50234,19:00,Hazard,On Road,42.0,-87.67,4
50235,19:00,Hazard,On Road,42.01,-87.71,2
50236,19:00,Hazard,On Road,42.01,-87.7,2
50237,19:00,Hazard,On Road,42.01,-87.69,2
50238,19:00,Hazard,On Road,42.01,-87.68,3
50239,19:00,Hazard,On Road,42.02,-87.67,2
50240,19:00,Hazard,On Shoulder,41.71,-87.62,1
50241,19:00,Hazard,On Shoulder,41.73,-87.63,1
50242,19:00,Hazard,On Shoulder,41.87,-87.7,1
50243,19:00,Hazard,On Shoulder,41.87,-87.65,1
50244,19:00,Hazard,Road,41.64,-87.62,5
50245,19:00,Hazard,Road,41.64,-87.59,1
50246,19:00,Hazard,Road,41.64,-87.58,2
50247,19:00,Hazard,Road,41.65,-87.62,2
50248,19:00,Hazard,Road,41.65,-87.61,1
50249,19:00,Hazard,Road,41.65,-87.6,1
50250,19:00,Hazard,Road,41.65,-87.59,21
50251,19:00,Hazard,Road,41.65,-87.58,7
50252,19:00,Hazard,Road,41.65,-87.57,3
50253,19:00,Hazard,Road,41.65,-87.56,2
50254,19:00,Hazard,Road,41.66,-87.65,7
50255,19:00,Hazard,Road,41.66,-87.64,1
50256,19:00,Hazard,Road,41.66,-87.63,2
50257,19:00,Hazard,Road,41.66,-87.62,2
50258,19:00,Hazard,Road,41.66,-87.6,12
50259,19:00,Hazard,Road,41.66,-87.59,7
50260,19:00,Hazard,Road,41.66,-87.56,4
50261,19:00,Hazard,Road,41.67,-87.68,2
50262,19:00,Hazard,Road,41.67,-87.67,1
50263,19:00,Hazard,Road,41.67,-87.62,1
50264,19:00,Hazard,Road,41.67,-87.6,4
50265,19:00,Hazard,Road,41.67,-87.58,1
50266,19:00,Hazard,Road,41.68,-87.69,1
50267,19:00,Hazard,Road,41.68,-87.68,1
50268,19:00,Hazard,Road,41.68,-87.67,4
50269,19:00,Hazard,Road,41.68,-87.61,13
50270,19:00,Hazard,Road,41.68,-87.6,4
50271,19:00,Hazard,Road,41.69,-87.72,3
50272,19:00,Hazard,Road,41.69,-87.71,3
50273,19:00,Hazard,Road,41.69,-87.7,4
50274,19:00,Hazard,Road,41.69,-87.68,4
50275,19:00,Hazard,Road,41.69,-87.67,5
50276,19:00,Hazard,Road,41.69,-87.66,2
50277,19:00,Hazard,Road,41.69,-87.65,1
50278,19:00,Hazard,Road,41.69,-87.63,1
50279,19:00,Hazard,Road,41.69,-87.61,2
50280,19:00,Hazard,Road,41.69,-87.6,19
50281,19:00,Hazard,Road,41.69,-87.56,1
50282,19:00,Hazard,Road,41.7,-87.69,2
50283,19:00,Hazard,Road,41.7,-87.67,3
50284,19:00,Hazard,Road,41.7,-87.66,15
50285,19:00,Hazard,Road,41.7,-87.65,5
50286,19:00,Hazard,Road,41.7,-87.61,1
50287,19:00,Hazard,Road,41.7,-87.6,15
50288,19:00,Hazard,Road,41.7,-87.59,12
50289,19:00,Hazard,Road,41.7,-87.58,3
50290,19:00,Hazard,Road,41.7,-87.57,1
50291,19:00,Hazard,Road,41.7,-87.56,1
50292,19:00,Hazard,Road,41.71,-87.69,1
50293,19:00,Hazard,Road,41.71,-87.68,2
50294,19:00,Hazard,Road,41.71,-87.67,4
50295,19:00,Hazard,Road,41.71,-87.65,5
50296,19:00,Hazard,Road,41.71,-87.64,3
50297,19:00,Hazard,Road,41.71,-87.63,22
50298,19:00,Hazard,Road,41.71,-87.62,7
50299,19:00,Hazard,Road,41.71,-87.61,11
50300,19:00,Hazard,Road,41.71,-87.6,8
50301,19:00,Hazard,Road,41.71,-87.59,9
50302,19:00,Hazard,Road,41.72,-87.68,3
50303,19:00,Hazard,Road,41.72,-87.67,2
50304,19:00,Hazard,Road,41.72,-87.65,1
50305,19:00,Hazard,Road,41.72,-87.64,4
50306,19:00,Hazard,Road,41.72,-87.63,19
50307,19:00,Hazard,Road,41.72,-87.62,1
50308,19:00,Hazard,Road,41.72,-87.61,3
50309,19:00,Hazard,Road,41.72,-87.59,16
50310,19:00,Hazard,Road,41.72,-87.58,2
50311,19:00,Hazard,Road,41.72,-87.57,3
50312,19:00,Hazard,Road,41.73,-87.75,1
50313,19:00,Hazard,Road,41.73,-87.73,3
50314,19:00,Hazard,Road,41.73,-87.72,1
50315,19:00,Hazard,Road,41.73,-87.71,2
50316,19:00,Hazard,Road,41.73,-87.69,2
50317,19:00,Hazard,Road,41.73,-87.68,3
50318,19:00,Hazard,Road,41.73,-87.67,3
50319,19:00,Hazard,Road,41.73,-87.66,1
50320,19:00,Hazard,Road,41.73,-87.65,1
50321,19:00,Hazard,Road,41.73,-87.64,10
50322,19:00,Hazard,Road,41.73,-87.63,18
50323,19:00,Hazard,Road,41.73,-87.62,2
50324,19:00,Hazard,Road,41.73,-87.59,3
50325,19:00,Hazard,Road,41.73,-87.58,3
50326,19:00,Hazard,Road,41.73,-87.57,8
50327,19:00,Hazard,Road,41.74,-87.75,4
50328,19:00,Hazard,Road,41.74,-87.74,2
50329,19:00,Hazard,Road,41.74,-87.73,2
50330,19:00,Hazard,Road,41.74,-87.72,4
50331,19:00,Hazard,Road,41.74,-87.71,5
50332,19:00,Hazard,Road,41.74,-87.67,1
50333,19:00,Hazard,Road,41.74,-87.66,4
50334,19:00,Hazard,Road,41.74,-87.65,2
50335,19:00,Hazard,Road,41.74,-87.64,4
50336,19:00,Hazard,Road,41.74,-87.63,17
50337,19:00,Hazard,Road,41.74,-87.62,2
50338,19:00,Hazard,Road,41.74,-87.59,10
50339,19:00,Hazard,Road,41.74,-87.58,17
50340,19:00,Hazard,Road,41.75,-87.75,2
50341,19:00,Hazard,Road,41.75,-87.74,1
50342,19:00,Hazard,Road,41.75,-87.73,1
50343,19:00,Hazard,Road,41.75,-87.71,2
50344,19:00,Hazard,Road,41.75,-87.7,2
50345,19:00,Hazard,Road,41.75,-87.69,3
50346,19:00,Hazard,Road,41.75,-87.68,2
50347,19:00,Hazard,Road,41.75,-87.67,1
50348,19:00,Hazard,Road,41.75,-87.66,1
50349,19:00,Hazard,Road,41.75,-87.65,5
50350,19:00,Hazard,Road,41.75,-87.64,2
50351,19:00,Hazard,Road,41.75,-87.63,18
50352,19:00,Hazard,Road,41.75,-87.62,4
50353,19:00,Hazard,Road,41.75,-87.61,1
50354,19:00,Hazard,Road,41.75,-87.6,10
50355,19:00,Hazard,Road,41.75,-87.59,9
50356,19:00,Hazard,Road,41.75,-87.58,1
50357,19:00,Hazard,Road,41.76,-87.8,2
50358,19:00,Hazard,Road,41.76,-87.74,1
50359,19:00,Hazard,Road,41.76,-87.73,1
50360,19:00,Hazard,Road,41.76,-87.71,1
50361,19:00,Hazard,Road,41.76,-87.69,10
50362,19:00,Hazard,Road,41.76,-87.68,11
50363,19:00,Hazard,Road,41.76,-87.67,4
50364,19:00,Hazard,Road,41.76,-87.66,4
50365,19:00,Hazard,Road,41.76,-87.65,1
50366,19:00,Hazard,Road,41.76,-87.64,1
50367,19:00,Hazard,Road,41.76,-87.63,18
50368,19:00,Hazard,Road,41.76,-87.62,10
50369,19:00,Hazard,Road,41.76,-87.61,11
50370,19:00,Hazard,Road,41.76,-87.6,1
50371,19:00,Hazard,Road,41.76,-87.59,10
50372,19:00,Hazard,Road,41.76,-87.57,8
50373,19:00,Hazard,Road,41.77,-87.8,23
50374,19:00,Hazard,Road,41.77,-87.79,6
50375,19:00,Hazard,Road,41.77,-87.78,5
50376,19:00,Hazard,Road,41.77,-87.77,2
50377,19:00,Hazard,Road,41.77,-87.76,5
50378,19:00,Hazard,Road,41.77,-87.75,4
50379,19:00,Hazard,Road,41.77,-87.74,1
50380,19:00,Hazard,Road,41.77,-87.73,2
50381,19:00,Hazard,Road,41.77,-87.72,2
50382,19:00,Hazard,Road,41.77,-87.7,3
50383,19:00,Hazard,Road,41.77,-87.69,6
50384,19:00,Hazard,Road,41.77,-87.68,7
50385,19:00,Hazard,Road,41.77,-87.67,5
50386,19:00,Hazard,Road,41.77,-87.66,1
50387,19:00,Hazard,Road,41.77,-87.65,3
50388,19:00,Hazard,Road,41.77,-87.64,10
50389,19:00,Hazard,Road,41.77,-87.63,18
50390,19:00,Hazard,Road,41.77,-87.62,9
50391,19:00,Hazard,Road,41.77,-87.61,3
50392,19:00,Hazard,Road,41.77,-87.6,8
50393,19:00,Hazard,Road,41.77,-87.59,5
50394,19:00,Hazard,Road,41.77,-87.58,10
50395,19:00,Hazard,Road,41.77,-87.57,3
50396,19:00,Hazard,Road,41.78,-87.81,6
50397,19:00,Hazard,Road,41.78,-87.8,4
50398,19:00,Hazard,Road,41.78,-87.79,1
50399,19:00,Hazard,Road,41.78,-87.78,3
50400,19:00,Hazard,Road,41.78,-87.77,6
50401,19:00,Hazard,Road,41.78,-87.75,11
50402,19:00,Hazard,Road,41.78,-87.74,12
50403,19:00,Hazard,Road,41.78,-87.73,5
50404,19:00,Hazard,Road,41.78,-87.71,5
50405,19:00,Hazard,Road,41.78,-87.69,2
50406,19:00,Hazard,Road,41.78,-87.68,5
50407,19:00,Hazard,Road,41.78,-87.67,1
50408,19:00,Hazard,Road,41.78,-87.66,4
50409,19:00,Hazard,Road,41.78,-87.65,3
50410,19:00,Hazard,Road,41.78,-87.64,8
50411,19:00,Hazard,Road,41.78,-87.63,23
50412,19:00,Hazard,Road,41.78,-87.62,3
50413,19:00,Hazard,Road,41.78,-87.61,4
50414,19:00,Hazard,Road,41.78,-87.59,10
50415,19:00,Hazard,Road,41.78,-87.58,9
50416,19:00,Hazard,Road,41.79,-87.81,5
50417,19:00,Hazard,Road,41.79,-87.8,6
50418,19:00,Hazard,Road,41.79,-87.79,2
50419,19:00,Hazard,Road,41.79,-87.78,2
50420,19:00,Hazard,Road,41.79,-87.77,6
50421,19:00,Hazard,Road,41.79,-87.76,3
50422,19:00,Hazard,Road,41.79,-87.75,16
50423,19:00,Hazard,Road,41.79,-87.74,3
50424,19:00,Hazard,Road,41.79,-87.73,4
50425,19:00,Hazard,Road,41.79,-87.72,7
50426,19:00,Hazard,Road,41.79,-87.71,1
50427,19:00,Hazard,Road,41.79,-87.7,3
50428,19:00,Hazard,Road,41.79,-87.69,7
50429,19:00,Hazard,Road,41.79,-87.68,1
50430,19:00,Hazard,Road,41.79,-87.67,9
50431,19:00,Hazard,Road,41.79,-87.66,7
50432,19:00,Hazard,Road,41.79,-87.65,7
50433,19:00,Hazard,Road,41.79,-87.64,30
50434,19:00,Hazard,Road,41.79,-87.63,9
50435,19:00,Hazard,Road,41.79,-87.62,3
50436,19:00,Hazard,Road,41.79,-87.61,3
50437,19:00,Hazard,Road,41.79,-87.6,1
50438,19:00,Hazard,Road,41.79,-87.59,5
50439,19:00,Hazard,Road,41.79,-87.58,1
50440,19:00,Hazard,Road,41.8,-87.8,1
50441,19:00,Hazard,Road,41.8,-87.78,1
50442,19:00,Hazard,Road,41.8,-87.77,1
50443,19:00,Hazard,Road,41.8,-87.76,4
50444,19:00,Hazard,Road,41.8,-87.75,17
50445,19:00,Hazard,Road,41.8,-87.74,2
50446,19:00,Hazard,Road,41.8,-87.73,6
50447,19:00,Hazard,Road,41.8,-87.72,2
50448,19:00,Hazard,Road,41.8,-87.7,1
50449,19:00,Hazard,Road,41.8,-87.69,8
50450,19:00,Hazard,Road,41.8,-87.68,4
50451,19:00,Hazard,Road,41.8,-87.67,15
50452,19:00,Hazard,Road,41.8,-87.66,9
50453,19:00,Hazard,Road,41.8,-87.65,3
50454,19:00,Hazard,Road,41.8,-87.64,44
50455,19:00,Hazard,Road,41.8,-87.63,3
50456,19:00,Hazard,Road,41.8,-87.62,4
50457,19:00,Hazard,Road,41.8,-87.61,1
50458,19:00,Hazard,Road,41.8,-87.6,7
50459,19:00,Hazard,Road,41.8,-87.59,10
50460,19:00,Hazard,Road,41.81,-87.76,5
50461,19:00,Hazard,Road,41.81,-87.75,65
50462,19:00,Hazard,Road,41.81,-87.74,16
50463,19:00,Hazard,Road,41.81,-87.73,14
50464,19:00,Hazard,Road,41.81,-87.71,6
50465,19:00,Hazard,Road,41.81,-87.7,4
50466,19:00,Hazard,Road,41.81,-87.69,4
50467,19:00,Hazard,Road,41.81,-87.67,9
50468,19:00,Hazard,Road,41.81,-87.66,6
50469,19:00,Hazard,Road,41.81,-87.65,6
50470,19:00,Hazard,Road,41.81,-87.64,12
50471,19:00,Hazard,Road,41.81,-87.63,6
50472,19:00,Hazard,Road,41.81,-87.62,1
50473,19:00,Hazard,Road,41.81,-87.6,3
50474,19:00,Hazard,Road,41.81,-87.59,3
50475,19:00,Hazard,Road,41.82,-87.75,3
50476,19:00,Hazard,Road,41.82,-87.74,9
50477,19:00,Hazard,Road,41.82,-87.73,50
50478,19:00,Hazard,Road,41.82,-87.72,94
50479,19:00,Hazard,Road,41.82,-87.71,18
50480,19:00,Hazard,Road,41.82,-87.7,3
50481,19:00,Hazard,Road,41.82,-87.69,11
50482,19:00,Hazard,Road,41.82,-87.68,6
50483,19:00,Hazard,Road,41.82,-87.67,4
50484,19:00,Hazard,Road,41.82,-87.66,12
50485,19:00,Hazard,Road,41.82,-87.65,1
50486,19:00,Hazard,Road,41.82,-87.64,15
50487,19:00,Hazard,Road,41.82,-87.63,2
50488,19:00,Hazard,Road,41.82,-87.61,7
50489,19:00,Hazard,Road,41.82,-87.6,4
50490,19:00,Hazard,Road,41.83,-87.73,5
50491,19:00,Hazard,Road,41.83,-87.71,11
50492,19:00,Hazard,Road,41.83,-87.7,36
50493,19:00,Hazard,Road,41.83,-87.69,30
50494,19:00,Hazard,Road,41.83,-87.68,19
50495,19:00,Hazard,Road,41.83,-87.67,26
50496,19:00,Hazard,Road,41.83,-87.66,2
50497,19:00,Hazard,Road,41.83,-87.65,3
50498,19:00,Hazard,Road,41.83,-87.64,33
50499,19:00,Hazard,Road,41.83,-87.63,6
50500,19:00,Hazard,Road,41.83,-87.62,4
50501,19:00,Hazard,Road,41.83,-87.61,11
50502,19:00,Hazard,Road,41.84,-87.75,3
50503,19:00,Hazard,Road,41.84,-87.74,11
50504,19:00,Hazard,Road,41.84,-87.73,3
50505,19:00,Hazard,Road,41.84,-87.72,6
50506,19:00,Hazard,Road,41.84,-87.71,5
50507,19:00,Hazard,Road,41.84,-87.7,7
50508,19:00,Hazard,Road,41.84,-87.69,17
50509,19:00,Hazard,Road,41.84,-87.68,14
50510,19:00,Hazard,Road,41.84,-87.67,9
50511,19:00,Hazard,Road,41.84,-87.66,14
50512,19:00,Hazard,Road,41.84,-87.65,28
50513,19:00,Hazard,Road,41.84,-87.64,49
50514,19:00,Hazard,Road,41.84,-87.63,13
50515,19:00,Hazard,Road,41.84,-87.62,18
50516,19:00,Hazard,Road,41.84,-87.61,1
50517,19:00,Hazard,Road,41.85,-87.74,8
50518,19:00,Hazard,Road,41.85,-87.73,3
50519,19:00,Hazard,Road,41.85,-87.72,16
50520,19:00,Hazard,Road,41.85,-87.71,3
50521,19:00,Hazard,Road,41.85,-87.7,7
50522,19:00,Hazard,Road,41.85,-87.69,15
50523,19:00,Hazard,Road,41.85,-87.68,22
50524,19:00,Hazard,Road,41.85,-87.67,14
50525,19:00,Hazard,Road,41.85,-87.66,5
50526,19:00,Hazard,Road,41.85,-87.65,71
50527,19:00,Hazard,Road,41.85,-87.64,14
50528,19:00,Hazard,Road,41.85,-87.63,5
50529,19:00,Hazard,Road,41.85,-87.62,18
50530,19:00,Hazard,Road,41.86,-87.77,7
50531,19:00,Hazard,Road,41.86,-87.76,1
50532,19:00,Hazard,Road,41.86,-87.75,1
50533,19:00,Hazard,Road,41.86,-87.74,2
50534,19:00,Hazard,Road,41.86,-87.73,2
50535,19:00,Hazard,Road,41.86,-87.72,2
50536,19:00,Hazard,Road,41.86,-87.71,4
50537,19:00,Hazard,Road,41.86,-87.7,2
50538,19:00,Hazard,Road,41.86,-87.69,27
50539,19:00,Hazard,Road,41.86,-87.68,29
50540,19:00,Hazard,Road,41.86,-87.67,8
50541,19:00,Hazard,Road,41.86,-87.66,4
50542,19:00,Hazard,Road,41.86,-87.65,110
50543,19:00,Hazard,Road,41.86,-87.64,12
50544,19:00,Hazard,Road,41.86,-87.63,9
50545,19:00,Hazard,Road,41.86,-87.62,25
50546,19:00,Hazard,Road,41.86,-87.61,1
50547,19:00,Hazard,Road,41.87,-87.78,9
50548,19:00,Hazard,Road,41.87,-87.77,24
50549,19:00,Hazard,Road,41.87,-87.76,20
50550,19:00,Hazard,Road,41.87,-87.75,32
50551,19:00,Hazard,Road,41.87,-87.74,33
50552,19:00,Hazard,Road,41.87,-87.73,25
50553,19:00,Hazard,Road,41.87,-87.72,24
50554,19:00,Hazard,Road,41.87,-87.71,32
50555,19:00,Hazard,Road,41.87,-87.7,23
50556,19:00,Hazard,Road,41.87,-87.69,27
50557,19:00,Hazard,Road,41.87,-87.68,72
50558,19:00,Hazard,Road,41.87,-87.67,41
50559,19:00,Hazard,Road,41.87,-87.66,22
50560,19:00,Hazard,Road,41.87,-87.65,59
50561,19:00,Hazard,Road,41.87,-87.64,28
50562,19:00,Hazard,Road,41.87,-87.63,30
50563,19:00,Hazard,Road,41.87,-87.62,22
50564,19:00,Hazard,Road,41.88,-87.78,2
50565,19:00,Hazard,Road,41.88,-87.77,5
50566,19:00,Hazard,Road,41.88,-87.76,2
50567,19:00,Hazard,Road,41.88,-87.75,13
50568,19:00,Hazard,Road,41.88,-87.74,8
50569,19:00,Hazard,Road,41.88,-87.73,12
50570,19:00,Hazard,Road,41.88,-87.72,2
50571,19:00,Hazard,Road,41.88,-87.71,8
50572,19:00,Hazard,Road,41.88,-87.69,24
50573,19:00,Hazard,Road,41.88,-87.68,19
50574,19:00,Hazard,Road,41.88,-87.67,30
50575,19:00,Hazard,Road,41.88,-87.66,4
50576,19:00,Hazard,Road,41.88,-87.65,83
50577,19:00,Hazard,Road,41.88,-87.64,34
50578,19:00,Hazard,Road,41.88,-87.63,31
50579,19:00,Hazard,Road,41.88,-87.62,229
50580,19:00,Hazard,Road,41.89,-87.78,1
50581,19:00,Hazard,Road,41.89,-87.77,1
50582,19:00,Hazard,Road,41.89,-87.76,4
50583,19:00,Hazard,Road,41.89,-87.75,5
50584,19:00,Hazard,Road,41.89,-87.74,2
50585,19:00,Hazard,Road,41.89,-87.73,8
50586,19:00,Hazard,Road,41.89,-87.72,6
50587,19:00,Hazard,Road,41.89,-87.71,5
50588,19:00,Hazard,Road,41.89,-87.7,7
50589,19:00,Hazard,Road,41.89,-87.69,13
50590,19:00,Hazard,Road,41.89,-87.68,5
50591,19:00,Hazard,Road,41.89,-87.67,10
50592,19:00,Hazard,Road,41.89,-87.66,43
50593,19:00,Hazard,Road,41.89,-87.65,23
50594,19:00,Hazard,Road,41.89,-87.64,26
50595,19:00,Hazard,Road,41.89,-87.63,32
50596,19:00,Hazard,Road,41.89,-87.62,29
50597,19:00,Hazard,Road,41.9,-87.8,2
50598,19:00,Hazard,Road,41.9,-87.79,1
50599,19:00,Hazard,Road,41.9,-87.78,1
50600,19:00,Hazard,Road,41.9,-87.77,2
50601,19:00,Hazard,Road,41.9,-87.76,6
50602,19:00,Hazard,Road,41.9,-87.75,10
50603,19:00,Hazard,Road,41.9,-87.74,5
50604,19:00,Hazard,Road,41.9,-87.73,4
50605,19:00,Hazard,Road,41.9,-87.72,2
50606,19:00,Hazard,Road,41.9,-87.71,2
50607,19:00,Hazard,Road,41.9,-87.7,4
50608,19:00,Hazard,Road,41.9,-87.69,9
50609,19:00,Hazard,Road,41.9,-87.68,3
50610,19:00,Hazard,Road,41.9,-87.67,41
50611,19:00,Hazard,Road,41.9,-87.66,26
50612,19:00,Hazard,Road,41.9,-87.65,10
50613,19:00,Hazard,Road,41.9,-87.64,7
50614,19:00,Hazard,Road,41.9,-87.63,38
50615,19:00,Hazard,Road,41.9,-87.62,2
50616,19:00,Hazard,Road,41.91,-87.8,6
50617,19:00,Hazard,Road,41.91,-87.79,4
50618,19:00,Hazard,Road,41.91,-87.78,2
50619,19:00,Hazard,Road,41.91,-87.77,1
50620,19:00,Hazard,Road,41.91,-87.76,4
50621,19:00,Hazard,Road,41.91,-87.75,1
50622,19:00,Hazard,Road,41.91,-87.74,6
50623,19:00,Hazard,Road,41.91,-87.73,4
50624,19:00,Hazard,Road,41.91,-87.72,8
50625,19:00,Hazard,Road,41.91,-87.71,2
50626,19:00,Hazard,Road,41.91,-87.7,13
50627,19:00,Hazard,Road,41.91,-87.69,16
50628,19:00,Hazard,Road,41.91,-87.68,22
50629,19:00,Hazard,Road,41.91,-87.67,49
50630,19:00,Hazard,Road,41.91,-87.66,22
50631,19:00,Hazard,Road,41.91,-87.65,11
50632,19:00,Hazard,Road,41.91,-87.64,15
50633,19:00,Hazard,Road,41.91,-87.63,30
50634,19:00,Hazard,Road,41.92,-87.81,3
50635,19:00,Hazard,Road,41.92,-87.8,11
50636,19:00,Hazard,Road,41.92,-87.79,5
50637,19:00,Hazard,Road,41.92,-87.78,10
50638,19:00,Hazard,Road,41.92,-87.77,14
50639,19:00,Hazard,Road,41.92,-87.76,6
50640,19:00,Hazard,Road,41.92,-87.75,2
50641,19:00,Hazard,Road,41.92,-87.74,7
50642,19:00,Hazard,Road,41.92,-87.73,9
50643,19:00,Hazard,Road,41.92,-87.72,12
50644,19:00,Hazard,Road,41.92,-87.71,19
50645,19:00,Hazard,Road,41.92,-87.7,20
50646,19:00,Hazard,Road,41.92,-87.69,57
50647,19:00,Hazard,Road,41.92,-87.68,33
50648,19:00,Hazard,Road,41.92,-87.67,9
50649,19:00,Hazard,Road,41.92,-87.66,12
50650,19:00,Hazard,Road,41.92,-87.65,9
50651,19:00,Hazard,Road,41.92,-87.64,23
50652,19:00,Hazard,Road,41.92,-87.63,2
50653,19:00,Hazard,Road,41.93,-87.84,1
50654,19:00,Hazard,Road,41.93,-87.83,1
50655,19:00,Hazard,Road,41.93,-87.82,1
50656,19:00,Hazard,Road,41.93,-87.81,9
50657,19:00,Hazard,Road,41.93,-87.8,1
50658,19:00,Hazard,Road,41.93,-87.79,7
50659,19:00,Hazard,Road,41.93,-87.78,3
50660,19:00,Hazard,Road,41.93,-87.77,7
50661,19:00,Hazard,Road,41.93,-87.76,6
50662,19:00,Hazard,Road,41.93,-87.75,15
50663,19:00,Hazard,Road,41.93,-87.74,3
50664,19:00,Hazard,Road,41.93,-87.73,16
50665,19:00,Hazard,Road,41.93,-87.72,38
50666,19:00,Hazard,Road,41.93,-87.71,36
50667,19:00,Hazard,Road,41.93,-87.7,35
50668,19:00,Hazard,Road,41.93,-87.69,13
50669,19:00,Hazard,Road,41.93,-87.68,8
50670,19:00,Hazard,Road,41.93,-87.67,18
50671,19:00,Hazard,Road,41.93,-87.66,6
50672,19:00,Hazard,Road,41.93,-87.65,8
50673,19:00,Hazard,Road,41.93,-87.64,20
50674,19:00,Hazard,Road,41.94,-87.84,4
50675,19:00,Hazard,Road,41.94,-87.83,3
50676,19:00,Hazard,Road,41.94,-87.82,3
50677,19:00,Hazard,Road,41.94,-87.8,3
50678,19:00,Hazard,Road,41.94,-87.79,1
50679,19:00,Hazard,Road,41.94,-87.78,5
50680,19:00,Hazard,Road,41.94,-87.77,8
50681,19:00,Hazard,Road,41.94,-87.76,5
50682,19:00,Hazard,Road,41.94,-87.75,10
50683,19:00,Hazard,Road,41.94,-87.74,10
50684,19:00,Hazard,Road,41.94,-87.73,19
50685,19:00,Hazard,Road,41.94,-87.72,40
50686,19:00,Hazard,Road,41.94,-87.71,72
50687,19:00,Hazard,Road,41.94,-87.7,9
50688,19:00,Hazard,Road,41.94,-87.69,9
50689,19:00,Hazard,Road,41.94,-87.68,10
50690,19:00,Hazard,Road,41.94,-87.67,18
50691,19:00,Hazard,Road,41.94,-87.66,10
50692,19:00,Hazard,Road,41.94,-87.65,23
50693,19:00,Hazard,Road,41.94,-87.64,4
50694,19:00,Hazard,Road,41.95,-87.9,4
50695,19:00,Hazard,Road,41.95,-87.89,2
50696,19:00,Hazard,Road,41.95,-87.85,2
50697,19:00,Hazard,Road,41.95,-87.84,2
50698,19:00,Hazard,Road,41.95,-87.81,2
50699,19:00,Hazard,Road,41.95,-87.8,9
50700,19:00,Hazard,Road,41.95,-87.79,3
50701,19:00,Hazard,Road,41.95,-87.77,2
50702,19:00,Hazard,Road,41.95,-87.76,9
50703,19:00,Hazard,Road,41.95,-87.75,12
50704,19:00,Hazard,Road,41.95,-87.74,50
50705,19:00,Hazard,Road,41.95,-87.73,17
50706,19:00,Hazard,Road,41.95,-87.72,4
50707,19:00,Hazard,Road,41.95,-87.71,9
50708,19:00,Hazard,Road,41.95,-87.7,5
50709,19:00,Hazard,Road,41.95,-87.69,4
50710,19:00,Hazard,Road,41.95,-87.68,9
50711,19:00,Hazard,Road,41.95,-87.67,8
50712,19:00,Hazard,Road,41.95,-87.66,3
50713,19:00,Hazard,Road,41.95,-87.65,25
50714,19:00,Hazard,Road,41.96,-87.92,1
50715,19:00,Hazard,Road,41.96,-87.86,3
50716,19:00,Hazard,Road,41.96,-87.85,1
50717,19:00,Hazard,Road,41.96,-87.81,2
50718,19:00,Hazard,Road,41.96,-87.8,1
50719,19:00,Hazard,Road,41.96,-87.79,1
50720,19:00,Hazard,Road,41.96,-87.78,1
50721,19:00,Hazard,Road,41.96,-87.77,6
50722,19:00,Hazard,Road,41.96,-87.76,31
50723,19:00,Hazard,Road,41.96,-87.75,48
50724,19:00,Hazard,Road,41.96,-87.74,3
50725,19:00,Hazard,Road,41.96,-87.73,7
50726,19:00,Hazard,Road,41.96,-87.72,20
50727,19:00,Hazard,Road,41.96,-87.71,15
50728,19:00,Hazard,Road,41.96,-87.7,4
50729,19:00,Hazard,Road,41.96,-87.69,14
50730,19:00,Hazard,Road,41.96,-87.68,10
50731,19:00,Hazard,Road,41.96,-87.67,19
50732,19:00,Hazard,Road,41.96,-87.66,18
50733,19:00,Hazard,Road,41.96,-87.65,12
50734,19:00,Hazard,Road,41.97,-87.91,1
50735,19:00,Hazard,Road,41.97,-87.9,3
50736,19:00,Hazard,Road,41.97,-87.89,8
50737,19:00,Hazard,Road,41.97,-87.88,1
50738,19:00,Hazard,Road,41.97,-87.87,3
50739,19:00,Hazard,Road,41.97,-87.85,1
50740,19:00,Hazard,Road,41.97,-87.84,7
50741,19:00,Hazard,Road,41.97,-87.83,2
50742,19:00,Hazard,Road,41.97,-87.82,2
50743,19:00,Hazard,Road,41.97,-87.81,4
50744,19:00,Hazard,Road,41.97,-87.8,1
50745,19:00,Hazard,Road,41.97,-87.79,11
50746,19:00,Hazard,Road,41.97,-87.78,25
50747,19:00,Hazard,Road,41.97,-87.77,19
50748,19:00,Hazard,Road,41.97,-87.76,11
50749,19:00,Hazard,Road,41.97,-87.75,33
50750,19:00,Hazard,Road,41.97,-87.74,19
50751,19:00,Hazard,Road,41.97,-87.73,7
50752,19:00,Hazard,Road,41.97,-87.72,20
50753,19:00,Hazard,Road,41.97,-87.71,7
50754,19:00,Hazard,Road,41.97,-87.7,47
50755,19:00,Hazard,Road,41.97,-87.69,6
50756,19:00,Hazard,Road,41.97,-87.68,18
50757,19:00,Hazard,Road,41.97,-87.67,23
50758,19:00,Hazard,Road,41.97,-87.66,16
50759,19:00,Hazard,Road,41.97,-87.65,11
50760,19:00,Hazard,Road,41.98,-87.89,2
50761,19:00,Hazard,Road,41.98,-87.88,4
50762,19:00,Hazard,Road,41.98,-87.85,3
50763,19:00,Hazard,Road,41.98,-87.84,14
50764,19:00,Hazard,Road,41.98,-87.83,9
